"sampleobsprop_id";"projectname";"unit_key";"sampletype_key";"stakeholder_key"
60397;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60399;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60399;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60399;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60399;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60399;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60399;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60402;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60402;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60402;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60402;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60402;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60402;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60402;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
60402;"HBM4EU Aligned studies";"µg/L";"blood serum";"Parc"
60402;"Parc dummy project";"µg/L";;"Parc"
61542;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
61542;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60407;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60407;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60407;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60407;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60407;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60407;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60407;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
60407;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
60407;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60407;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60412;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60412;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60413;"ZWPFASPhase2";"mg/dL";"blood serum";"FHBM"
60413;"ZWPFASPhase2";"mg/dL";"blood serum";"FHBM"
60413;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60413;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60413;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
60413;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
60420;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60420;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60432;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60432;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60432;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60432;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60440;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60440;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60440;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60440;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60440;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60440;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60444;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60444;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60445;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60445;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60446;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60446;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60447;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60447;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60448;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60448;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60449;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60449;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60450;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60450;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60451;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60451;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60452;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60452;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60453;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60453;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60454;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60454;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60458;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60458;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60458;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60458;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60458;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60458;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60460;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60460;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60460;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60460;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60460;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60460;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60462;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60462;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60462;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60462;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60462;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60462;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60466;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60466;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60466;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60466;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60473;"Parc dummy project";"µg/L";;"Parc"
60477;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
60477;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
60478;"ZWPFASPhase2";"g/L";"blood serum";"FHBM"
60478;"ZWPFASPhase2";"g/L";"blood serum";"FHBM"
60479;"ZWPFASPhase2";"kU/L";"blood serum";"FHBM"
60479;"ZWPFASPhase2";"kU/L";"blood serum";"FHBM"
60480;"ZWPFASPhase2";"g/L";"blood serum";"FHBM"
60480;"ZWPFASPhase2";"g/L";"blood serum";"FHBM"
60485;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
60485;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
60486;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
60486;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
60493;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
60493;"ZWPFASPhase2";"pg/mL";"blood serum";"FHBM"
60494;"HBM4EU Aligned studies";"µLU/mL";"blood serum";"Parc"
60494;"HBM4EU Aligned studies";"µLU/mL";"blood serum";"Parc"
60494;"HBM4EU Aligned studies";"µLU/mL";"blood plasma";"Parc"
60494;"HBM4EU Aligned studies";"µLU/mL";"blood plasma";"Parc"
60510;"HBM4EU Aligned studies";"%";"blood-whole blood";"Parc"
60510;"HBM4EU Aligned studies";"%";"blood-whole blood";"Parc"
60511;"HBM4EU Aligned studies";"%";"blood-whole blood";"Parc"
60511;"HBM4EU Aligned studies";"%";"blood-whole blood";"Parc"
60512;"HBM4EU Aligned studies";"%";"blood-whole blood";"Parc"
60512;"HBM4EU Aligned studies";"%";"blood-whole blood";"Parc"
60513;"HBM4EU Aligned studies";"%";"blood-whole blood";"Parc"
60513;"HBM4EU Aligned studies";"%";"blood-whole blood";"Parc"
60514;"HBM4EU Aligned studies";"pg/mL";"blood plasma";"Parc"
60514;"HBM4EU Aligned studies";"pg/mL";"blood plasma";"Parc"
60514;"HBM4EU Aligned studies";"pg/mL";"blood serum";"Parc"
60514;"HBM4EU Aligned studies";"pg/mL";"blood serum";"Parc"
60517;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60517;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60527;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60527;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60536;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60536;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60536;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60536;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60546;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60546;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60556;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60556;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60567;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60567;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60576;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60576;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60586;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60586;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60596;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60596;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60606;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60606;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60616;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60616;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60626;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60626;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60626;"pfasathome";"µg/L";"blood serum";"FHBM"
60626;"pfasathome";"µg/L";"blood serum";"FHBM"
60626;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60626;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60626;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
60626;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
60636;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60636;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60646;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60646;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60646;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60646;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60646;"pfasathome";"µg/L";"blood serum";"FHBM"
60646;"pfasathome";"µg/L";"blood serum";"FHBM"
60646;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
60646;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
60656;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60656;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60656;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
60656;"ZW-pfas-fase1";"µg/L";"blood serum";"FHBM"
60656;"pfasathome";"µg/L";"blood serum";"FHBM"
60656;"pfasathome";"µg/L";"blood serum";"FHBM"
60656;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60656;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60656;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60656;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60667;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60667;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60667;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60667;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60667;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60667;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60677;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60677;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60686;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60686;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60696;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60696;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60706;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60706;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60715;"ZWPFASPhase2";"mg/dL";"blood serum";"FHBM"
60715;"ZWPFASPhase2";"mg/dL";"blood serum";"FHBM"
60715;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
60715;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
60715;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60715;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60716;"HBM4EU Aligned studies";"ng/mL";"blood plasma";"Parc"
60716;"HBM4EU Aligned studies";"ng/mL";"blood plasma";"Parc"
60716;"HBM4EU Aligned studies";"ng/mL";"blood serum";"Parc"
60716;"HBM4EU Aligned studies";"ng/mL";"blood serum";"Parc"
60717;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
60717;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
60718;"ZWPFASPhase2";"IU/L";"blood serum";"FHBM"
60718;"ZWPFASPhase2";"IU/L";"blood serum";"FHBM"
60718;"HBM4EU Aligned studies";"IU/L";"blood serum";"Parc"
60718;"HBM4EU Aligned studies";"IU/L";"blood serum";"Parc"
60720;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60720;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60723;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60723;"HBM4EU Aligned studies";"-";"blood-whole blood";"Parc"
60728;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60728;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60728;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60728;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60728;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
60728;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
60728;"HBM4EU Aligned studies";"mg/dL";"blood-whole blood";"Parc"
60728;"HBM4EU Aligned studies";"mg/dL";"blood-whole blood";"Parc"
60731;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
60731;"HBM4EU Aligned studies";"mg/dL";"blood plasma";"Parc"
60731;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60731;"HBM4EU Aligned studies";"mg/dL";"blood serum";"Parc"
60731;"HBM4EU Aligned studies";"mg/dL";"blood-whole blood";"Parc"
60731;"HBM4EU Aligned studies";"mg/dL";"blood-whole blood";"Parc"
60738;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
60738;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
60739;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60739;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60749;"ZWPFASPhase2";"pg";"blood-whole blood";"FHBM"
60749;"ZWPFASPhase2";"pg";"blood-whole blood";"FHBM"
60751;"ZWPFASPhase2";"g/dL";"blood-whole blood";"FHBM"
60751;"ZWPFASPhase2";"g/dL";"blood-whole blood";"FHBM"
60767;"ZWPFASPhase2";"fL";"blood-whole blood";"FHBM"
60767;"ZWPFASPhase2";"fL";"blood-whole blood";"FHBM"
60782;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60782;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60792;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60792;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60801;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60801;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60814;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60814;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60814;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60814;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60851;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60851;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60852;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60852;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60852;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60852;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60854;"Parc dummy project";"µg/L";;"Parc"
60860;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60860;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60860;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60860;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60875;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60875;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60880;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
60880;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
60881;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60881;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60897;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60897;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60897;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60897;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60905;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60905;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60906;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60906;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60910;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60910;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60910;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60910;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60910;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60910;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60917;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
60917;"ZWPFASPhase2";"amount/µL";"blood-whole blood";"FHBM"
60918;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60918;"ZWPFASPhase2";"%";"blood-whole blood";"FHBM"
60930;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60930;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60930;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60930;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
60944;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60944;"ZWPFASPhase2";"µg/L";"blood serum";"FHBM"
60944;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60944;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60944;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60944;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
60944;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60944;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60955;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60955;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
60956;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60956;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
60956;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
60956;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61001;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61001;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61001;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61001;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61001;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61001;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61003;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61003;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61003;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61003;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61003;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61003;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61014;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61014;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61014;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61014;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61014;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61014;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61014;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61014;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61038;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
61038;"HBM4EU Existing studies";"µg/L";"blood-whole blood";"Parc"
61038;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61038;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61045;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61045;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61049;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61049;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61055;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61055;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61057;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61057;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61057;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61057;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61057;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61057;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61057;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61057;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61057;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61057;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61059;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61059;"Parc Mixtures project";"µg/L";"blood-whole blood";"Parc"
61059;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61059;"Parc Mixtures project";"µg/L";"blood plasma";"Parc"
61059;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61059;"HBM4EU Existing studies";"µg/L";"blood plasma";"Parc"
61059;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61059;"HBM4EU Existing studies";"µg/L";"blood serum";"Parc"
61059;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61059;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61061;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61061;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
61063;"Parc Mixtures project";"µg/L";"blood serum";"Parc"
